"Title, Author (Publisher)",Year,Category,Winner
"Catacomb Years, Michael Bishop (Berkley/Putnam)",1979,Science Fiction,
"The Web Between the Worlds, Charles Sheffield (Ace)",1979,Science Fiction,
"Mayflies, Kevin O'Donnell, Jr. (Berkley)",1979,Science Fiction,
"The Unlimited Dream Company, J. G. Ballard (Holt, Rinehart & Winston)",1979,Science Fiction,
"A Planet Called Treason, Orson Scott Card (St. Martin's)",1979,Science Fiction,
"A World Between, Norman Spinrad (Pocket)",1979,Science Fiction,
"The Two Faces of Tomorrow, James P. Hogan (Ballantine Del Rey)",1979,Science Fiction,
"The Day of the Klesh, M. A. Foster (DAW)",1979,Science Fiction,
"The Ringworld Engineers, Larry Niven (Phantasia)",1979,Science Fiction,
"Janissaries, Jerry Pournelle (Ace)",1979,Science Fiction,
"Harpist in the Wind, Patricia A. McKillip (Atheneum)",1979,Fantasy,TRUE
"The Dead Zone, Stephen King (Viking)",1979,Fantasy,
"Tales of Nevèrÿon, Samuel R. Delany (Bantam)",1979,Fantasy,
"Castle Roogna, Piers Anthony (Ballantine Del Rey)",1979,Fantasy,
"The Merman's Children, Poul Anderson (Berkley/Putnam)",1979,Fantasy,
"Fires of Azeroth, C. J. Cherryh (DAW)",1979,Fantasy,
"Watchtower, Elizabeth A. Lynn (Berkley Putnam)",1979,Fantasy,
"The Last Enchantment, Mary Stewart (Morrow)",1979,Fantasy,
"Malafrena, Ursula K. Le Guin (Putnam)",1979,Fantasy,
"Death's Master, Tanith Lee (DAW)",1979,Fantasy,
"The Palace, Chelsea Quinn Yarbro (St. Martin's)",1979,Fantasy,
"The Dancers of Arun, Elizabeth A. Lynn (Berkley Putnam)",1979,Fantasy,
"Kindred, Octavia E. Butler (Doubleday)",1979,Fantasy,
"Daughter of the Bright Moon, Lynn Abbey (Ace)",1979,Fantasy,
"The Door Into Fire, Diane Duane (Dell)",1979,Fantasy,
"Sorcerer's Son, Phyllis Eisenstein (Ballantine Del Rey)",1979,Fantasy,
"The Drawing of the Dark, Tim Powers (Ballantine Del Rey)",1979,Fantasy,
